y,X1,X2,X3,X4,X5,w,tau,b,e,ate
2.928333787007082,0.9258330415900783,0.19015250421647378,0.3176886350210302,0.9482526672238607,0.5960013095812271,1,0.27899638645163805,0.7164819315513404,0.8043284466703794,0.2417828881782781
1.563042536491636,0.9396464636062571,0.9236856155555916,0.5807475602848085,0.40018328168014194,0.6471549184308831,1,0.4658330197904622,2.2115377012495983,0.9496480885815093,0.2417828881782781
-0.09780308550075034,0.4252366937514491,0.5837637275845068,0.6424508723910733,0.33127223293942676,0.22289617617899482,1,0.25225010533398895,1.4400389863734395,0.9015116992606977,0.2417828881782781
1.5186707043479308,0.006238993346981192,0.8518842782878961,0.3983016669931091,0.2983978806962513,0.03259609572826505,0,0.21453081790871933,0.8492704580944819,0.7770898464533103,0.2417828881782781
-0.8083586274897634,0.306379717094311,0.23309876929968065,0.6184547523850265,0.12363689163395764,0.81519805668464,1,0.1348696215984979,1.0474844317626788,0.8362206321748589,0.2417828881782781
-0.060458810600396706,0.17299053598577585,0.32480343913460274,0.2950388424775814,0.638445760006013,0.991299406322755,0,0.12444849378009465,1.6595536397031625,0.8291461677028231,0.2417828881782781
4.168560825228186,0.9172204222056608,0.5317115328729963,0.21269314078143398,0.7016423430516767,0.7776403418050636,1,0.36223298876966425,1.8915956850011033,0.9264540706278981,0.2417828881782781
2.5172765100822536,0.3862768284045891,0.4733750829645159,0.1834281260298114,0.2482579337130163,0.6123383360589222,1,0.21491297784227625,1.5961078117409735,0.8932218785627198,0.2417828881782781
1.6787978937313572,0.07521858770847312,0.2525084496441774,0.8804922394005292,0.8197537765298518,0.8992529162150575,1,0.08193175933816263,1.350873485137337,0.8016687702937364,0.2417828881782781
1.5862736182643027,0.6447215054216934,0.0038394189636374865,0.2151022718434903,0.4126274088059344,0.39840654176284296,1,0.16214023109633272,1.3279399287516909,0.7940087923456292,0.2417828881782781
1.9310324126094276,0.6157922886202495,0.008413168032076257,0.7722391559509121,0.9141707617442127,0.7600386483811469,1,0.15605136416308144,0.8030457563209861,0.7742535104950812,0.2417828881782781
3.318603293803213,0.4757759213581718,0.47116251748894944,0.917985361688805,0.2983027435544371,0.061615057607923296,0,0.2367346097117803,1.657264957155963,0.9140069350120508,0.2417828881782781
1.3401417146430805,0.4599673720015087,0.08126190279020873,0.7672439091175302,0.06599647300282119,0.8880189396639278,1,0.13530731869792936,0.8739617522437277,0.7868479408040198,0.2417828881782781
-0.026495144065939558,0.4600955595412438,0.8372301925684383,0.4356523632192011,0.948818152617728,0.4869232814486455,1,0.32433143802742054,0.8719389866384953,0.8921405187646959,0.2417828881782781
3.8466445742833155,0.10512795149450738,0.703323761753102,0.9512815031642011,0.33320606936127295,0.8436940220779123,1,0.20211292831190233,1.8001103815228947,0.8120138417078926,0.2417828881782781
1.7475167846296387,0.9418053391476172,0.6500027261104019,0.15620655590526877,0.08743317963205921,0.0935975953861603,1,0.3979520163145048,1.2044277912032122,0.9332365761230991,0.2417828881782781
1.9908785669858244,0.7358929494589543,0.7819918968031877,0.15168372769401528,0.5983187980848159,0.23029246081017973,1,0.37947121156553554,2.046362994544658,0.9465380133542629,0.2417828881782781
0.7000976984527618,0.31973153720248637,0.9177536922534346,0.27593474420313935,0.07433387583115303,0.51277796652355,1,0.3093713073639802,0.907940982764208,0.857087047900401,0.2417828881782781
1.6946379407451715,0.8711697207643722,0.5639152877084141,0.00014683825596861766,0.8030408879334741,0.5586129437928036,1,0.3587712521181966,1.922957948002333,0.931448271244004,0.2417828881782781
3.2280738997239973,0.979760197906156,0.26643966068277314,0.9291129417668004,0.146066750039197,0.7864586231942468,1,0.3115499646472323,1.4708910540759494,0.8563905906349258,0.2417828881782781
-0.5733112558798236,0.9601252541983327,0.01452644213237797,0.2971161072180801,0.8991729652461854,0.01690014340014301,1,0.24366292408267767,0.41678725133047695,0.7365784640134605,0.2417828881782781
0.9430492335039227,0.36125912310889896,0.39749393162200597,0.9051806444571606,0.16008566355874387,0.14853445238448149,1,0.18968826368272623,1.2458585468995231,0.8812780595797842,0.2417828881782781
-0.8612325400158796,0.613123974212827,0.6450771525520129,0.40700534504580754,0.8999990034226822,0.6212121893224174,1,0.31455028169121,1.2500460525533321,0.9308190467081525,0.2417828881782781
1.4566547237679581,0.7901028407354056,0.8790729813205151,0.2703827370422903,0.5007601514790894,0.7882047224657369,1,0.4172939555139802,2.2896505253879154,0.9485399918016882,0.2417828881782781
0.9221478805295509,0.801789921077812,0.24598658638787652,0.49256943418568355,0.2820765292584052,0.9504093501272124,1,0.2619441268664221,1.4959568107751222,0.8502161624877882,0.2417828881782781
0.2302880578217026,0.2733525080684327,0.07980839292772102,0.7698180791006953,0.03039271521877862,0.1564605874925845,1,0.08829022524903843,0.3989787954915644,0.7419370894004863,0.2417828881782781
2.361082980450037,0.23738082869582344,0.8196686541008774,0.7360775749460344,0.17131858011950651,0.6994613073358845,1,0.26426237069917524,1.211179336771403,0.8425956181041849,0.2417828881782781
0.21739497198262836,0.9167137242844243,0.2054400962037446,0.6285968809188177,0.03569639843960137,0.6645573402881024,1,0.28053845512204223,0.6827017166471214,0.8062653013546305,0.2417828881782781
2.6110259169003975,0.9215683180431014,0.27557551037672523,0.20273753692304253,0.5715268324850958,0.3622105659503786,1,0.29928595710495665,1.6082699116222194,0.8606350709143227,0.2417828881782781
2.057944054410785,0.264557694962414,0.08185747346978456,0.6303977345352638,0.5065919222001287,0.8426788078917136,1,0.08660379210804964,1.5369895893001484,0.8053466489101592,0.2417828881782781
1.370469590355854,0.4205479216529966,0.6014621472438979,0.6298092063169907,0.3813580631797897,0.7777839273739581,1,0.2555025172242236,1.7744793607919025,0.9031774278968271,0.2417828881782781
1.168720662815752,0.13604636284836635,0.04228050889148782,0.7483298997198155,0.08980392758313227,0.07904615194651476,1,0.044581717934963544,0.4835385948199286,0.7473135020866952,0.2417828881782781
1.2311698312026824,0.2346262444406816,0.36143841482422245,0.45625116572005786,0.5472258122762064,0.22624450040992372,1,0.149016164816226,1.3405906118798097,0.8444292980075966,0.2417828881782781
3.0756887876613748,0.9110978330504517,0.7601913890772076,0.9857993674070137,0.548625477160584,0.03471284514729056,1,0.4178223055319148,2.2379045061835443,0.9476966170345327,0.2417828881782781
2.645098264415644,0.9668606543933441,0.8216206682275091,0.29461734185097765,0.9841764373974383,0.37983326711192245,0,0.4471203306552133,1.1455920904760235,0.939090617053521,0.2417828881782781
0.2987634504633233,0.0793963869279326,0.27080850791500954,0.11109156082667926,0.22689109022258047,0.3576440594561767,1,0.08755122371073554,1.2146721237090263,0.7996355634622508,0.2417828881782781
3.040265904144373,0.9615764652435939,0.8374417904367654,0.5346360812433241,0.8156350267263275,0.9398393590808957,1,0.44975456392008983,1.8571150810162556,0.9484320796844874,0.2417828881782781
1.2766769310270338,0.6188581959506934,0.5296101272268002,0.8153171062152915,0.6743445738766995,0.5981452687976017,1,0.28711708079437337,1.881246739978605,0.9260730383951583,0.2417828881782781
1.4420489530230352,0.42135441860867273,0.28410825466842504,0.9266375979618114,0.9680425188163116,0.31514334018110046,1,0.17636566831927444,0.9059480163305049,0.846016127489415,0.2417828881782781
3.299955501558741,0.6777719927480599,0.5815920540795856,0.3248056996111649,0.24721606296190068,0.7496928240414569,1,0.31484101170691137,1.7187200147308381,0.9329481725326053,0.2417828881782781
1.8497751147738963,0.6780875260548752,0.9379675778279699,0.7088964664602172,0.7827476640671324,0.9918312266960884,1,0.4040137759707113,1.8920278292906756,0.9430311047403679,0.2417828881782781
1.3373447710709288,0.9622611949108814,0.1669788579530156,0.654269067513186,0.6724453139093939,0.18475325584216062,0,0.28231001321597426,1.1637594952281651,0.8197882959126204,0.2417828881782781
3.5601211816123506,0.3925743731865591,0.5613178245219929,0.11555662052084525,0.24120491144321698,0.4340809365275057,1,0.23847304942713798,1.5925098552624855,0.8948662781761366,0.2417828881782781
2.6802389584364925,0.8774456271121751,0.7986049421404194,0.2508656996150559,0.670070407848084,0.031062336058305884,1,0.4190126423131486,1.7989013190895702,0.9476140200328558,0.2417828881782781
-0.6593309321647315,0.06469485195104485,0.11637122794046606,0.48008203385611337,0.08961219499057393,0.34912468266505603,0,0.04526651997287773,0.5178715931486924,0.7544055485923878,0.2417828881782781
-0.5312078324558753,0.4916984946295456,0.10894746799275767,0.49956597513171375,0.22426036542835748,0.7302730487096301,0,0.15016149065557582,1.1217637632327522,0.8032552018427259,0.2417828881782781
1.282542797007781,0.21085336639571817,0.5154819825311157,0.45469153342497504,0.10451566100794962,0.05638171192399877,1,0.18158383723170846,0.5656274208960008,0.7969033859544202,0.2417828881782781
3.065600050754571,0.15045962345444852,0.7837896595870658,0.39046389367771306,0.4682489390560154,0.484727406136799,1,0.23356232076037858,1.4118488457993057,0.8201843756158049,0.2417828881782781
0.8865013241500298,0.3208304461516297,0.18455258608123737,0.6377238089351527,0.6582407045331212,0.9918572560312797,1,0.12634575805821677,1.5973728387756745,0.8321073084102315,0.2417828881782781
1.058626393456759,0.37816961791576,0.12484742294292361,0.7161556535777466,0.5264358669291386,0.5829501983875792,1,0.1257542602146709,1.5063223256073466,0.8145933716146536,0.2417828881782781
