y,X1,X2,X3,X4,X5,w,tau,b,e,ate
3.384092241391912,0.8211618198090963,0.9621269823573686,0.038197980669455345,0.1554579510684282,0.8032561186517683,1,0.44582220054161625,2.118512888624042,0.9494544949918872,0.2470069384812454
1.4838098196796488,0.9428104478172569,0.2592920755997796,0.7728715965696031,0.8020069535780693,0.49024162571101226,1,0.3005256308542591,1.2360034308579395,0.940521876571216,0.2470069384812454
1.6203678296092034,0.14524828088732744,0.730041922717926,0.9571377417996231,0.5117306109102234,0.5506086894193833,1,0.21882255090131336,1.837823467930719,0.9485761245673769,0.2470069384812454
2.2960307324717024,0.743158303445531,0.3169903669877865,0.462163505189105,0.8199741557056802,0.7233740719934292,1,0.2650371676083294,1.2174359497563718,0.9399935151096958,0.2470069384812454
0.6244632176175882,0.29056058304421994,0.6537969504581462,0.00039533659437340773,0.14263889803413732,0.3510238536484396,0,0.23608938337559154,1.3985480494535292,0.9441740239759324,0.2470069384812454
0.8546748036128926,0.25262462430548605,0.9543183467098869,0.9106971902566975,0.7345722934248277,0.08170748549129392,1,0.30173574275384324,1.3713574715770442,0.9436708549801429,0.2470069384812454
0.9941202055871082,0.5191043107146396,0.5472741730819035,0.5171463508098438,0.4112992258870476,0.36054749934099517,1,0.2665946209491358,1.6613904793063279,0.9474545637641186,0.2470069384812454
0.8787246602478141,0.12590081993207203,0.4591766897928239,0.31314942835058324,0.7503375367967969,0.5020722578288995,1,0.14626937743122398,1.1531197866325122,0.9379518030266786,0.2470069384812454
1.3278431531917292,0.8798134605295133,0.05817026131078673,0.9157905835735628,0.09494784254167443,0.2349114734930875,1,0.234495930460075,0.8152733242774757,0.9199281018836007,0.2470069384812454
1.4323490284121818,0.2016531085341523,0.3708761850618404,0.3171148916158014,0.9289295898609247,0.598532681696588,1,0.14313232339899817,0.7892371826033382,0.9178767117157615,0.2470069384812454
1.9118836487568522,0.215509294547659,0.5795256081051533,0.13177735185435202,0.220465997501872,0.9691529278562468,1,0.19875872566320307,1.609812913573436,0.9469943556160525,0.2470069384812454
3.2009211110283022,0.3358585176060085,0.6183712966221068,0.3386574670658654,0.461792514930891,0.8861737167431606,1,0.23855745355702881,1.823812963961752,0.9485079032198306,0.2470069384812454
1.7223256457952865,0.7507996173461339,0.39690366349205364,0.5301986192935273,0.41500825681340625,0.8760267546149313,1,0.2869258202095469,1.801305216893961,0.9483917730757506,0.2470069384812454
2.4506282477959633,0.8544995324501523,0.8063328355691898,0.06153133476040207,0.7842810194566038,0.6886604344863039,1,0.41520809200483555,2.1621764459680772,0.9495317367777397,0.2470069384812454
1.4169375437403198,0.5299238763209314,0.5236887333069399,0.3196017661092968,0.6820864735544263,0.7328837179959423,1,0.2634031524069678,1.796015185621494,0.9483632613776947,0.2470069384812454
1.7370881895607764,0.592187967002601,0.5579200050107967,0.8961139574959948,0.16786694646518696,0.2606949629108207,1,0.28752699300334944,1.505342058766362,0.9458142270151342,0.2470069384812454
3.424837061520988,0.021805533833590296,0.4501163471198112,0.013827989280811193,0.9608442489976265,0.5418371570058461,1,0.11798047023835037,0.8881519837857268,0.9250884259142454,0.2470069384812454
1.3485812579175758,0.1084538294746169,0.34955606207238155,0.4674898720885359,0.15937714628223731,0.7963512000652149,1,0.11450247288674961,0.9887812838177285,0.9309509132458725,0.2470069384812454
1.5236607886141231,0.572815766305571,0.6495511056154701,0.4525686316348203,0.9124687368964738,0.8335786496315136,1,0.3055917179802603,1.2656395375292884,0.9413130990537902,0.2470069384812454
0.2211735904918073,0.18687595240800725,0.4390083492933058,0.5926461710919886,0.599457306345474,0.1637025275734788,1,0.15647107542532826,1.2374758260194443,0.9405626762803793,0.2470069384812454
2.211187647304933,0.3043121791867265,0.5925837217041544,0.540562792500554,0.3226168346115058,0.19074535268372916,0,0.22422397522272022,1.251679927055844,0.9409481843333125,0.2470069384812454
2.6651950386786885,0.5969635380984872,0.7032421311017197,0.4166335547054001,0.6100562686131032,0.3587434455310067,1,0.3250514173000517,1.7310560637807597,0.9479717818732463,0.2470069384812454
2.744621401173527,0.5282115238507522,0.3650162538973658,0.13986393380033213,0.48176274691782495,0.8708656363180477,1,0.2233069444370295,2.058204190960393,0.9493273927996022,0.2470069384812454
2.5389203910617635,0.2515107773378269,0.3239172366440076,0.9372694653446422,0.6309900801250626,0.5547763443208518,1,0.14385700349545863,1.8278230081962001,0.948527739842738,0.2470069384812454
1.9288475405527743,0.8140202344574343,0.4201565473535037,0.05618468868293047,0.8851937388485785,0.2836224314802025,1,0.3085441954527345,1.3088172459072298,0.9423588402419721,0.2470069384812454
1.6197003788154762,0.919391390994665,0.38891677298658156,0.9108251943885151,0.03978718955650251,0.04251509053501934,1,0.32707704099531165,0.8723989126447368,0.9240424270561435,0.2470069384812454
1.5359972618418367,0.19044709991505493,0.8995605563981868,0.06339953509775553,0.23038052117149244,0.620011352481559,1,0.2725019140783104,1.5439008153019953,0.9462926525963637,0.2470069384812454
0.7289182210151102,0.15173831218585376,0.523630882571709,0.18411875459906835,0.3615458738471107,0.4845304215175814,1,0.16884229868939069,1.5004496188790752,0.9457495808626756,0.2470069384812454
1.184532105947168,0.15593548637036658,0.24093427889466956,0.31784689472581273,0.6735725143997909,0.8427557322611223,1,0.09921744131625904,1.4986476283374786,0.945725537675979,0.2470069384812454
1.6777458653136046,0.3540074774650237,0.3525506438166487,0.5266185713645354,0.7969824553389258,0.2922368697835487,0,0.1766395303204181,1.0955142984217188,0.9358144965720405,0.2470069384812454
0.6697056484354323,0.007258761089300236,0.8408106768143451,0.5321138497785965,0.6059419203247051,0.5339965187458214,1,0.21201735947591133,1.2214423234714245,0.940109720965585,0.2470069384812454
0.9762790854675444,0.6578424544928327,0.5054969326178739,0.06589866436114311,0.023150718406202864,0.020528501927083664,1,0.2908348467776767,0.9653151468702441,0.9297036901166659,0.2470069384812454
1.3206227431263475,0.277443180979556,0.19022710632830964,0.8733474813558191,0.23983720445796364,0.15890300949559855,1,0.11691757182696641,1.2326294894314693,0.9404277832853838,0.2470069384812454
0.8184445438139653,0.09692184182631991,0.34516543854971093,0.9255672632850335,0.21670025463033604,0.10655972104278078,1,0.11052182009400771,1.1418190852623082,0.9375567561178271,0.2470069384812454
0.9524224334927421,0.48351376722502215,0.06217108347138223,0.0406337304394756,0.5658994524770711,0.12520867209197095,1,0.1364212126741011,1.5254560419893513,0.9460705259431168,0.2470069384812454
