y,X1,X2,X3,X4,X5,w,tau,b,e,ate
0.5979291070461995,0.8702617674964805,0.3644654626513192,0.3424954370097181,0.12898495490929596,0.23879780708139764,1,0.15434090376847498,0.927699027888266,0.9275559154828075,0.13005304324796693
2.0510181283329,0.094065363526328,0.7049881862221776,0.22531827816774241,0.575504005447716,0.809747559793547,1,0.0998816937185632,1.6218383090063926,0.9471081435050901,0.13005304324796693
2.144769860964207,0.9526464734619066,0.13356263549789282,0.3820474725294042,0.19785052963661887,0.7097776957478628,1,0.13577613861997492,1.098585875427378,0.935936455301202,0.13005304324796693
0.11294424265641667,0.7699118804576323,0.8885861787493676,0.7136016229116016,0.1816892377394992,0.23914315967748334,1,0.207312257400875,1.5210347568228793,0.9460154724572594,0.13005304324796693
0.7349008261415675,0.44795532379830927,0.8696474326427323,0.5131672021304458,0.9513769691565026,0.9681184752572435,1,0.1647003445551302,1.0845217090519035,0.9353702958926894,0.13005304324796693
0.864591668092593,0.6077040838143659,0.609701694743902,0.8834423043803302,0.05591952103351083,0.30514625926533967,1,0.1521757223197835,1.2291073389101514,0.9403286565369916,0.13005304324796693
2.058423583259614,0.013028373062516474,0.22128008343716488,0.5940488668619625,0.32573438944952193,0.3523694740104989,1,0.02928855706246017,1.0607468666573994,0.9343671521504897,0.13005304324796693
1.2113904553307444,0.38285733972112224,0.3651344402648803,0.8271635975523238,0.23085874521689342,0.3110239826259745,1,0.09349897249825032,1.3980515973656649,0.9441651764687529,0.13005304324796693
0.6956368525323875,0.8082591410173013,0.7180423765645689,0.9603518817787802,0.45011535308713546,0.6159521413250165,1,0.1907876896977338,2.4376111237427747,0.9498244963449937,0.13005304324796693
1.7913468757197524,0.7002163332136785,0.5077197133013119,0.8017005891978253,0.7259087203518969,0.6805130842346176,1,0.1509920058143738,1.7885715526702843,0.9483223304011724,0.13005304324796693
1.5720965154009139,0.7965766960004981,0.6678162718430148,0.22359236184883458,0.20372388930473706,0.45863184108211985,1,0.18304912098043913,1.6471440143335792,0.9473345376961068,0.13005304324796693
1.8121783559428994,0.665403462022102,0.2930579139659709,0.85838183753176,0.7244281617532945,0.6184214322330134,1,0.11980767199850911,1.6207151732232137,0.9470976893833347,0.13005304324796693
1.9244997368056942,0.7207044078899766,0.25344149406876193,0.6691988031778837,0.24062047017894495,0.6599949712193246,1,0.12176823774484231,1.3266622068955098,0.9427564859498331,0.13005304324796693
0.7517854582782002,0.44297307986260037,0.829086068004535,0.7378997465107132,0.4356429720397669,0.2003026287456492,1,0.15900739348339193,1.6359474070971791,0.9472365001474277,0.13005304324796693
0.7331892566642919,0.6626308043006907,0.8653157830242153,0.5275293931482357,0.215926377586381,0.03264495320126859,1,0.19099332341561326,1.307980308560865,0.9423397107330341,0.13005304324796693
1.303817025646779,0.3394791012064804,0.722768311426101,0.572598868186287,0.656871716306015,0.23152663112229888,1,0.13278092657907267,1.346782468414827,0.9431821017598172,0.13005304324796693
3.2562504242898314,0.8306732970464767,0.1328283677861002,0.44013233774787597,0.9665195409655012,0.5964633840454651,1,0.12043770810407212,0.5432164628541567,0.892084999083384,0.13005304324796693
-0.1930050634932683,0.8821722975216385,0.9063906864848809,0.6037110343158132,0.7920520718955782,0.05444680241327182,1,0.22357037300081492,1.5387080577217755,0.946231329505566,0.13005304324796693
2.4219858450437317,0.49673950351013163,0.8110223995854837,0.7300239007181301,0.6346447038523483,0.07916490847734259,1,0.16347023788695192,1.5540059869218819,0.9464093326178714,0.13005304324796693
-0.44992174662184503,0.3713119232812552,0.7577397394533629,0.7849747437195974,0.729519743848707,0.07475806075956737,1,0.14113145784182726,1.32222014523045,0.9426593081748025,0.13005304324796693
3.7993165547937355,0.7337086906889981,0.6785661048593203,0.9609576059067607,0.47816125306316304,0.8828486260458903,1,0.1765343494435398,2.5426016103352724,0.9498801564911457,0.13005304324796693
3.369905377355825,0.9199173718305176,0.611702620865803,0.45275022078697835,0.36704651275888167,0.13552452098643686,1,0.19145249908704007,1.597960139365324,0.9468781109777001,0.13005304324796693
0.6786029416316657,0.5297311036500879,0.6967427144892843,0.20322140806116606,0.006644331554618299,0.521497043694136,0,0.15330922726742152,0.9875069581604441,0.9308849443346195,0.13005304324796693
1.3350021389807483,0.13799648273838971,0.6901091937721103,0.8844630214638834,0.8669334658309177,0.7496591609048416,1,0.1035132095638125,1.2144204829095981,0.9399052395613645,0.13005304324796693
1.6405211941109201,0.2689571606419112,0.7910313701516212,0.03747046440996016,0.728618859713324,0.10697080475988374,1,0.13249856634919155,1.503283124244873,0.9457871333751535,0.13005304324796693
2.306744160880723,0.7685860811952736,0.4616332919219296,0.997491810198515,0.15405286851253186,0.39214581585172625,1,0.1537774216396504,1.6180005031842268,0.9470722749235403,0.13005304324796693
2.8293050148422223,0.8440708475572358,0.31380622770412947,0.7286194769180109,0.22152056225027783,0.5666872574780759,1,0.14473463440767065,1.3427810216712266,0.9430993247833366,0.13005304324796693
1.9744378763460917,0.019762769212659848,0.9289863057467727,0.7824528965389504,0.5895842711943072,0.39148562817749344,1,0.11859363436992906,1.335722103873002,0.9429510538368059,0.13005304324796693
